Date,Region,Product_Service_Name,Category_Department,Revenue,Cost,Profit,Profit_Margin_pct,Units_Sold,Inventory_Level,Return_Rate_pct,Order_ID,Customer_ID,Customer_Segment,Campaign_Name,Conversion_Rate_pct,Customer_Satisfaction_Score,Average_Order_Value,Month,Quarter,Year,Week_Number
07-08-2024,North,Polo Shirt,Apparel,20003.18,12921.48,7081.7,35.4,139,3959,0.075,ORD-172594,CUST-97471,Retail,Back-to-School,0.137,4,143.91,2024-08,2024-Q3,2024,32
09-09-2024,South,T-Shirt,Apparel,19632.54,12924.85,6707.69,34.17,233,4847,0.075,ORD-366301,CUST-52886,Retail,Q1 Launch,0.097,1,84.26,2024-09,2024-Q3,2024,37
24-08-2025,North,CRM Suite,Software,25261.63,14609.26,10652.37,42.17,30,,0,ORD-626833,CUST-98326,Wholesale,Spring Promo,0.069,4,842.05,2025-08,2025-Q3,2025,34
14-11-2024,South,Polo Shirt,Apparel,45888.07,28290.73,17597.34,38.35,252,2857,0.054,ORD-574023,CUST-13750,Online,Holiday Sale,0.043,1,182.1,2024-11,2024-Q4,2024,46
09-06-2025,West,E-Reader,Electronics,28090.99,20899.12,7191.87,25.6,56,1304,0.015,ORD-192075,CUST-99532,Online,Summer Sale,0.082,2,501.62,2025-06,2025-Q2,2025,24
07-09-2024,West,Deluxe Widget,Electronics,75077.83,49749.5,25328.33,33.74,290,2956,0.042,ORD-320450,CUST-85220,Retail,Summer Sale,0.13,4,258.89,2024-09,2024-Q3,2024,36
08-09-2024,West,Polo Shirt,Apparel,27916.62,20362.25,7554.38,27.06,299,2834,0.01,ORD-483169,CUST-15759,Online,Summer Sale,0.085,3,93.37,2024-09,2024-Q3,2024,36
11-04-2025,West,Maintenance Contract,Services,21839.56,15028.17,6811.39,31.19,98,,0,ORD-756222,CUST-40379,Online,Spring Promo,0.092,4,222.85,2025-04,2025-Q2,2025,15
24-08-2024,East,T-Shirt,Apparel,9259.61,6056.68,3202.93,34.59,117,3344,0.046,ORD-613114,CUST-28135,Retail,Summer Sale,0.029,4,79.14,2024-08,2024-Q3,2024,34
15-01-2025,West,CRM Suite,Software,540213.91,383662.09,156551.82,28.98,297,,0,ORD-765107,CUST-73090,Online,Spring Promo,0.134,3,1818.9,2025-01,2025-Q1,2025,3
18-06-2025,North,T-Shirt,Apparel,3799.95,2747.43,1052.52,27.7,105,1585,0.073,ORD-593912,CUST-62585,Retail,Q1 Launch,0.073,2,36.19,2025-06,2025-Q2,2025,25
10-05-2024,South,E-Reader,Electronics,79905.82,41915.91,37989.91,47.54,132,4044,0.081,ORD-725458,CUST-90404,Online,Summer Sale,0.025,3,605.35,2024-05,2024-Q2,2024,19
14-01-2025,East,Installation Service,Services,91106.47,64584.14,26522.32,29.11,156,,0,ORD-491232,CUST-99413,Online,Spring Promo,0.128,4,584.02,2025-01,2025-Q1,2025,3
18-07-2024,North,Data Analytics Tool,Software,169500.55,100412.94,69087.61,40.76,66,,0,ORD-702336,CUST-59643,Online,Holiday Sale,0.119,2,2568.19,2024-07,2024-Q3,2024,29
27-07-2025,East,Cloud Subscription,Software,520696.53,326419.52,194277.01,37.31,174,,0,ORD-799626,CUST-16693,Wholesale,Holiday Sale,0.04,5,2992.51,2025-07,2025-Q3,2025,30
30-09-2024,South,Deluxe Widget,Electronics,45019.08,26200.89,18818.19,41.8,255,3627,0.048,ORD-635936,CUST-72816,Retail,Spring Promo,0.117,4,176.55,2024-09,2024-Q3,2024,40
16-09-2025,West,Consulting Hour,Services,10301.55,7273.14,3028.41,29.4,20,,0,ORD-262232,CUST-27502,Online,Summer Sale,0.137,5,515.08,2025-09,2025-Q3,2025,38
19-10-2025,South,Cloud Subscription,Software,109121.21,57094.35,52026.86,47.68,81,,0,ORD-170304,CUST-63161,Online,Summer Sale,0.025,4,1347.18,2025-10,2025-Q4,2025,42
12-08-2025,West,Maintenance Contract,Services,77900.46,47340.62,30559.83,39.23,161,,0,ORD-384970,CUST-77866,Retail,Holiday Sale,0.051,4,483.85,2025-08,2025-Q3,2025,33
12-09-2025,East,Polo Shirt,Apparel,4224.82,2371.29,1853.53,43.87,146,2139,0.052,ORD-594653,CUST-69261,Retail,Back-to-School,0.09,3,28.94,2025-09,2025-Q3,2025,37
13-11-2024,South,Deluxe Widget,Electronics,6010.52,4199.6,1810.93,30.13,12,2824,0.067,ORD-809961,CUST-72779,Online,Summer Sale,0.079,3,500.88,2024-11,2024-Q4,2024,46
26-09-2024,East,Wireless Headphones,Electronics,205227.21,128330.01,76897.2,37.47,253,4424,0.086,ORD-278825,CUST-11895,Online,Holiday Sale,0.119,5,811.17,2024-09,2024-Q3,2024,39
29-09-2024,West,Data Analytics Tool,Software,72375.35,40335.68,32039.67,44.27,48,,0,ORD-154832,CUST-85495,Wholesale,Summer Sale,0.024,4,1507.82,2024-09,2024-Q3,2024,39
19-04-2025,West,Hoodie,Apparel,28806.08,21043.65,7762.43,26.95,216,3597,0.048,ORD-103397,CUST-25406,Online,Holiday Sale,0.103,1,133.36,2025-04,2025-Q2,2025,16
09-04-2025,South,Wireless Headphones,Electronics,102759.05,51751.24,51007.82,49.64,254,670,0.025,ORD-332308,CUST-54159,Wholesale,Q1 Launch,0.082,4,404.56,2025-04,2025-Q2,2025,15
02-04-2025,South,Smart Monitor,Electronics,66438.67,33384.19,33054.47,49.75,227,2327,0.066,ORD-434043,CUST-64913,Wholesale,Holiday Sale,0.093,2,292.68,2025-04,2025-Q2,2025,14
06-06-2025,East,Cloud Subscription,Software,338211.36,231673.99,106537.38,31.5,274,,0,ORD-666304,CUST-16669,Wholesale,Spring Promo,0.037,3,1234.35,2025-06,2025-Q2,2025,23
31-10-2024,East,Wireless Headphones,Electronics,60664.36,38295.36,22369,36.87,153,4173,0.015,ORD-778425,CUST-49722,Retail,Q1 Launch,0.12,3,396.5,2024-10,2024-Q4,2024,44
09-05-2024,South,Premium Support,Services,48366.5,27604.04,20762.46,42.93,70,,0,ORD-844744,CUST-88986,Online,Holiday Sale,0.057,4,690.95,2024-05,2024-Q2,2024,19
09-10-2025,South,Cloud Subscription,Software,26100.95,16089.5,10011.45,38.36,12,,0,ORD-270208,CUST-79578,Online,Summer Sale,0.128,2,2175.08,2025-10,2025-Q4,2025,41
07-05-2024,South,Cloud Subscription,Software,16367.9,8290.49,8077.41,49.35,26,,0,ORD-130025,CUST-88617,Online,Back-to-School,0.133,5,629.53,2024-05,2024-Q2,2024,19
30-04-2024,West,Data Analytics Tool,Software,364701.3,239126.71,125574.59,34.43,229,,0,ORD-647403,CUST-23838,Wholesale,Back-to-School,0.12,4,1592.58,2024-04,2024-Q2,2024,18
02-10-2025,East,ERP Module,Software,410117.24,298325.24,111792,27.26,185,,0,ORD-454359,CUST-83478,Online,Holiday Sale,0.134,4,2216.85,2025-10,2025-Q4,2025,40
16-10-2025,West,Maintenance Contract,Services,39154.11,23310.57,15843.53,40.46,237,,0,ORD-511476,CUST-51996,Retail,Summer Sale,0.107,4,165.21,2025-10,2025-Q4,2025,42
24-02-2025,North,Wireless Headphones,Electronics,23055.48,16303.94,6751.54,29.28,42,2485,0.051,ORD-691901,CUST-37402,Online,Spring Promo,0.11,4,548.94,2025-02,2025-Q1,2025,9
03-09-2025,West,Polo Shirt,Apparel,6703.01,3417.44,3285.58,49.02,106,1098,0.076,ORD-638135,CUST-54585,Retail,Holiday Sale,0.132,4,63.24,2025-09,2025-Q3,2025,36
15-10-2024,North,Deluxe Widget,Electronics,93653.16,66887.57,26765.6,28.58,235,1025,0.088,ORD-504708,CUST-32876,Online,Summer Sale,0.05,2,398.52,2024-10,2024-Q4,2024,42
13-12-2024,North,T-Shirt,Apparel,40627.99,21421.38,19206.61,47.27,285,2412,0.013,ORD-505642,CUST-21181,Online,Summer Sale,0.127,2,142.55,2024-12,2024-Q4,2024,50
08-08-2024,South,Cloud Subscription,Software,152541.78,95942.77,56599.02,37.1,206,,0,ORD-152082,CUST-35599,Online,Summer Sale,0.127,4,740.49,2024-08,2024-Q3,2024,32
06-05-2024,South,Wireless Headphones,Electronics,98923.82,54059.07,44864.75,45.35,255,2676,0.04,ORD-542618,CUST-76807,Online,Holiday Sale,0.091,4,387.94,2024-05,2024-Q2,2024,19
30-05-2025,East,Cloud Subscription,Software,212029.62,126765.29,85264.33,40.21,263,,0,ORD-250986,CUST-90707,Retail,Q1 Launch,0.138,3,806.2,2025-05,2025-Q2,2025,22
09-05-2025,East,E-Reader,Electronics,36045.8,26203.76,9842.04,27.3,139,3536,0.056,ORD-295951,CUST-37318,Retail,Q1 Launch,0.023,4,259.32,2025-05,2025-Q2,2025,19
19-12-2024,South,CRM Suite,Software,154343.52,88427.39,65916.13,42.71,168,,0,ORD-707106,CUST-28889,Online,Summer Sale,0.067,5,918.71,2024-12,2024-Q4,2024,51
02-01-2025,West,Premium Support,Services,19087.13,14067.99,5019.14,26.3,105,,0,ORD-524972,CUST-70582,Retail,Q1 Launch,0.11,3,181.78,2025-01,2025-Q1,2025,1
28-12-2024,South,Polo Shirt,Apparel,32410.66,23592.76,8817.89,27.21,275,2959,0.019,ORD-231827,CUST-78786,Online,Back-to-School,0.097,5,117.86,2024-12,2024-Q4,2024,52
31-08-2025,West,Premium Support,Services,90968.55,55837.92,35130.63,38.62,182,,0,ORD-938455,CUST-66968,Retail,Holiday Sale,0.027,3,499.83,2025-08,2025-Q3,2025,35
02-02-2025,West,Deluxe Widget,Electronics,22135.68,11623.61,10512.07,47.49,61,4099,0.013,ORD-226219,CUST-92019,Online,Spring Promo,0.042,4,362.88,2025-02,2025-Q1,2025,5
08-08-2025,West,ERP Module,Software,198667.58,104116.28,94551.3,47.59,101,,0,ORD-545351,CUST-32428,Retail,Back-to-School,0.119,1,1967.01,2025-08,2025-Q3,2025,32
22-09-2025,East,E-Reader,Electronics,26588.61,14135.63,12452.98,46.84,126,1512,0.018,ORD-757221,CUST-63391,Retail,Holiday Sale,0.076,5,211.02,2025-09,2025-Q3,2025,39
24-01-2025,South,Hoodie,Apparel,16896.38,9986.88,6909.5,40.89,209,247,0.041,ORD-503222,CUST-62212,Online,Q1 Launch,0.138,5,80.84,2025-01,2025-Q1,2025,4
27-11-2024,South,Cloud Subscription,Software,286321.21,175116.4,111204.81,38.84,179,,0,ORD-444267,CUST-27937,Online,Summer Sale,0.03,5,1599.56,2024-11,2024-Q4,2024,48
03-07-2024,East,Cloud Subscription,Software,570866.87,415631.24,155235.62,27.19,295,,0,ORD-644166,CUST-21399,Retail,Spring Promo,0.057,4,1935.14,2024-07,2024-Q3,2024,27
15-08-2024,South,ERP Module,Software,206158.07,106108.19,100049.88,48.53,76,,0,ORD-569745,CUST-40624,Online,Holiday Sale,0.031,4,2712.61,2024-08,2024-Q3,2024,33
13-07-2025,East,ERP Module,Software,81016.74,47596.88,33419.85,41.25,107,,0,ORD-241378,CUST-17536,Online,Holiday Sale,0.111,4,757.17,2025-07,2025-Q3,2025,28
04-10-2024,West,CRM Suite,Software,20072.78,10869.2,9203.58,45.85,10,,0,ORD-756133,CUST-51711,Online,Q1 Launch,0.135,3,2007.28,2024-10,2024-Q4,2024,40
06-01-2025,South,Smart Monitor,Electronics,67822.73,35777.92,32044.81,47.25,94,1134,0.044,ORD-308611,CUST-31881,Online,Spring Promo,0.078,3,721.52,2025-01,2025-Q1,2025,2
12-07-2025,North,Hoodie,Apparel,26072.18,18122.4,7949.78,30.49,210,3515,0.055,ORD-765914,CUST-34661,Online,Q1 Launch,0.097,4,124.15,2025-07,2025-Q3,2025,28
08-12-2024,East,ERP Module,Software,132078.12,94035.79,38042.33,28.8,235,,0,ORD-193560,CUST-14990,Online,Spring Promo,0.112,3,562.03,2024-12,2024-Q4,2024,49
10-03-2025,East,T-Shirt,Apparel,3918.14,2554.46,1363.68,34.8,102,4373,0.074,ORD-786267,CUST-40664,Online,Spring Promo,0.078,5,38.41,2025-03,2025-Q1,2025,11
23-11-2024,East,Smart Monitor,Electronics,40799.07,30185.7,10613.37,26.01,119,3292,0.028,ORD-648997,CUST-82478,Online,Spring Promo,0.08,4,342.85,2024-11,2024-Q4,2024,47
10-05-2024,South,Installation Service,Services,15099.69,8299.24,6800.45,45.04,51,,0,ORD-957920,CUST-31451,Retail,Spring Promo,0.093,2,296.07,2024-05,2024-Q2,2024,19
26-07-2025,East,T-Shirt,Apparel,12045.05,7853.65,4191.4,34.8,94,3677,0.085,ORD-767160,CUST-78123,Online,Spring Promo,0.075,4,128.14,2025-07,2025-Q3,2025,30
20-09-2024,West,Cloud Subscription,Software,644740.62,346363.17,298377.45,46.28,271,,0,ORD-656132,CUST-73798,Online,Summer Sale,0.049,4,2379.12,2024-09,2024-Q3,2024,38
02-06-2025,South,Smart Monitor,Electronics,58012.93,35432.56,22580.37,38.92,116,3646,0.095,ORD-759498,CUST-50718,Online,Q1 Launch,0.128,4,500.11,2025-06,2025-Q2,2025,23
26-11-2024,North,Polo Shirt,Apparel,24602.03,17558.01,7044.02,28.63,184,2207,0.041,ORD-415371,CUST-49412,Wholesale,Spring Promo,0.071,4,133.71,2024-11,2024-Q4,2024,48
14-10-2025,West,Deluxe Widget,Electronics,72242.23,37392.46,34849.76,48.24,89,3049,0.075,ORD-406834,CUST-94654,Online,Summer Sale,0.047,2,811.71,2025-10,2025-Q4,2025,42
03-09-2025,East,Data Analytics Tool,Software,28071.02,14861.75,13209.27,47.06,33,,0,ORD-783454,CUST-55911,Online,Holiday Sale,0.025,2,850.64,2025-09,2025-Q3,2025,36
08-08-2024,North,Cloud Subscription,Software,187781.87,111521.02,76260.84,40.61,222,,0,ORD-768837,CUST-84215,Retail,Spring Promo,0.105,3,845.86,2024-08,2024-Q3,2024,32
11-06-2024,West,Consulting Hour,Services,16882.39,11795.28,5087.11,30.13,32,,0,ORD-318583,CUST-79857,Retail,Holiday Sale,0.139,5,527.57,2024-06,2024-Q2,2024,24
31-12-2024,West,Data Analytics Tool,Software,584459.46,399014.76,185444.69,31.73,234,,0,ORD-750025,CUST-51930,Online,Back-to-School,0.044,4,2497.69,2024-12,2024-Q4,2024,1
04-07-2024,South,Deluxe Widget,Electronics,216418.78,121502.82,94915.96,43.86,268,3176,0.09,ORD-253222,CUST-21651,Retail,Holiday Sale,0.11,4,807.53,2024-07,2024-Q3,2024,27
03-03-2025,North,Data Analytics Tool,Software,592467.35,430769.48,161697.86,27.29,248,,0,ORD-112991,CUST-87916,Online,Spring Promo,0.122,4,2388.98,2025-03,2025-Q1,2025,10
10-06-2024,East,Hoodie,Apparel,3920.61,2100.51,1820.1,46.42,127,3080,0.077,ORD-123526,CUST-26042,Retail,Summer Sale,0.044,5,30.87,2024-06,2024-Q2,2024,24
27-01-2025,East,Polo Shirt,Apparel,7783.45,4496.35,3287.1,42.23,155,1220,0.02,ORD-621465,CUST-77640,Online,Spring Promo,0.129,5,50.22,2025-01,2025-Q1,2025,5
03-11-2024,East,Hoodie,Apparel,2778.95,1435.62,1343.33,48.34,52,3500,0.054,ORD-263066,CUST-10890,Online,Spring Promo,0.086,5,53.44,2024-11,2024-Q4,2024,44
27-01-2025,West,Maintenance Contract,Services,19157.35,13559.22,5598.13,29.22,34,,0,ORD-452233,CUST-76363,Online,Summer Sale,0.117,5,563.45,2025-01,2025-Q1,2025,5
24-06-2024,East,Maintenance Contract,Services,72888.21,36847.75,36040.46,49.45,198,,0,ORD-869686,CUST-77053,Retail,Holiday Sale,0.136,5,368.12,2024-06,2024-Q2,2024,26
29-06-2025,South,Maintenance Contract,Services,96357.16,64354.96,32002.2,33.21,221,,0,ORD-231109,CUST-58902,Wholesale,Spring Promo,0.119,3,436.01,2025-06,2025-Q2,2025,26
12-08-2025,South,Hoodie,Apparel,31411.04,20590.87,10820.17,34.45,264,2444,0.078,ORD-583767,CUST-32955,Retail,Summer Sale,0.024,2,118.98,2025-08,2025-Q3,2025,33
19-07-2025,North,Wireless Headphones,Electronics,112235.47,70053.99,42181.48,37.58,100,1825,0.061,ORD-416042,CUST-38129,Retail,Holiday Sale,0.031,5,1122.35,2025-07,2025-Q3,2025,29
02-09-2025,South,Maintenance Contract,Services,7661.87,4322.82,3339.05,43.58,12,,0,ORD-926937,CUST-72555,Online,Summer Sale,0.06,5,638.49,2025-09,2025-Q3,2025,36
04-08-2024,East,ERP Module,Software,389217.18,280065.41,109151.77,28.04,250,,0,ORD-340279,CUST-28956,Online,Spring Promo,0.127,3,1556.87,2024-08,2024-Q3,2024,31
08-07-2025,West,Premium Support,Services,34484.6,21747.5,12737.11,36.94,226,,0,ORD-952600,CUST-83293,Online,Spring Promo,0.063,4,152.59,2025-07,2025-Q3,2025,28
03-06-2025,South,ERP Module,Software,264528.67,168050.93,96477.73,36.47,169,,0,ORD-365995,CUST-43007,Online,Back-to-School,0.114,3,1565.26,2025-06,2025-Q2,2025,23
18-08-2024,West,CRM Suite,Software,347100.71,210156.57,136944.14,39.45,195,,0,ORD-261840,CUST-34060,Retail,Spring Promo,0.027,5,1780,2024-08,2024-Q3,2024,33
24-07-2025,South,Smart Monitor,Electronics,23679.87,12089.11,11590.76,48.95,48,4526,0.086,ORD-417400,CUST-69667,Retail,Summer Sale,0.108,3,493.33,2025-07,2025-Q3,2025,30
31-07-2024,East,Wireless Headphones,Electronics,66885.44,48109.42,18776.02,28.07,126,2484,0.031,ORD-358427,CUST-45098,Online,Summer Sale,0.077,1,530.84,2024-07,2024-Q3,2024,31
28-05-2024,West,Installation Service,Services,10413.01,7417.07,2995.94,28.77,20,,0,ORD-333021,CUST-40204,Wholesale,Back-to-School,0.083,4,520.65,2024-05,2024-Q2,2024,22
16-08-2024,West,Data Analytics Tool,Software,99461.01,66533.17,32927.84,33.11,37,,0,ORD-403728,CUST-25325,Online,Holiday Sale,0.047,2,2688.14,2024-08,2024-Q3,2024,33
10-06-2025,South,Deluxe Widget,Electronics,38280.02,23631.02,14649,38.27,112,840,0.073,ORD-105869,CUST-40899,Online,Back-to-School,0.034,3,341.79,2025-06,2025-Q2,2025,24
20-09-2025,North,Premium Support,Services,34107.89,22092.37,12015.52,35.23,140,,0,ORD-935602,CUST-79004,Retail,Holiday Sale,0.051,3,243.63,2025-09,2025-Q3,2025,38
09-07-2025,West,ERP Module,Software,460236.43,336523.88,123712.55,26.88,288,,0,ORD-924304,CUST-31014,Online,Q1 Launch,0.073,5,1598.04,2025-07,2025-Q3,2025,28
28-09-2025,East,Installation Service,Services,32733.95,22884.23,9849.71,30.09,129,,0,ORD-495808,CUST-57933,Online,Holiday Sale,0.104,4,253.75,2025-09,2025-Q3,2025,39
21-06-2024,East,Smart Monitor,Electronics,15539.21,10190.49,5348.72,34.42,23,4928,0.044,ORD-669873,CUST-77924,Retail,Spring Promo,0.023,2,675.62,2024-06,2024-Q2,2024,25
18-11-2024,South,Consulting Hour,Services,37938.68,21541.89,16396.79,43.22,176,,0,ORD-229340,CUST-10292,Retail,Summer Sale,0.092,4,215.56,2024-11,2024-Q4,2024,47
30-03-2025,North,Deluxe Widget,Electronics,12076.71,6901.28,5175.43,42.85,39,531,0.03,ORD-648539,CUST-82790,Online,Summer Sale,0.093,4,309.66,2025-03,2025-Q1,2025,13
24-10-2024,West,Wireless Headphones,Electronics,57308.97,41738.6,15570.38,27.17,58,1059,0.023,ORD-377316,CUST-10544,Retail,Holiday Sale,0.084,3,988.09,2024-10,2024-Q4,2024,43
11-11-2024,South,CRM Suite,Software,44662.58,27961.31,16701.27,37.39,18,,0,ORD-304746,CUST-20168,Online,Back-to-School,0.035,2,2481.25,2024-11,2024-Q4,2024,46
11-01-2025,North,CRM Suite,Software,143982.81,82191.72,61791.09,42.92,262,,0,ORD-281292,CUST-88766,Retail,Spring Promo,0.105,4,549.55,2025-01,2025-Q1,2025,2
11-08-2024,South,Deluxe Widget,Electronics,141635.43,89287.42,52348.01,36.96,204,4333,0.028,ORD-425197,CUST-53787,Retail,Summer Sale,0.101,2,694.29,2024-08,2024-Q3,2024,32
22-06-2025,East,Premium Support,Services,22819.29,15600.21,7219.08,31.64,107,,0,ORD-764445,CUST-75931,Online,Spring Promo,0.143,4,213.26,2025-06,2025-Q2,2025,25
07-11-2024,West,Jacket,Apparel,13279.61,6982.75,6296.87,47.42,138,4939,0.033,ORD-187426,CUST-87447,Online,Holiday Sale,0.107,4,96.23,2024-11,2024-Q4,2024,45
19-04-2025,East,E-Reader,Electronics,121294.07,86589.79,34704.28,28.61,144,3575,0.075,ORD-770077,CUST-69635,Online,Summer Sale,0.022,4,842.32,2025-04,2025-Q2,2025,16
19-02-2025,West,Data Analytics Tool,Software,527246.89,395334.48,131912.4,25.02,253,,0,ORD-714291,CUST-53843,Retail,Q1 Launch,0.027,5,2083.98,2025-02,2025-Q1,2025,8
10-09-2024,West,Deluxe Widget,Electronics,156233.7,98663.36,57570.34,36.85,288,4120,0.017,ORD-858315,CUST-10533,Wholesale,Summer Sale,0.138,2,542.48,2024-09,2024-Q3,2024,37
08-07-2024,East,Smart Monitor,Electronics,58246.94,38198.52,20048.41,34.42,89,2434,0.078,ORD-295142,CUST-66925,Online,Spring Promo,0.042,4,654.46,2024-07,2024-Q3,2024,28
22-02-2025,North,Polo Shirt,Apparel,18654.6,12344.83,6309.77,33.82,125,2241,0.016,ORD-390252,CUST-42386,Retail,Spring Promo,0.127,4,149.24,2025-02,2025-Q1,2025,8
28-07-2024,South,Wireless Headphones,Electronics,102841.58,56122.44,46719.14,45.43,256,1835,0.022,ORD-335606,CUST-41118,Retail,Back-to-School,0.14,3,401.72,2024-07,2024-Q3,2024,30
14-03-2025,North,Polo Shirt,Apparel,4627.71,2450.19,2177.52,47.05,85,4585,0.085,ORD-870109,CUST-12334,Wholesale,Holiday Sale,0.124,3,54.44,2025-03,2025-Q1,2025,11
01-08-2025,South,ERP Module,Software,217852.32,145827.83,72024.49,33.06,221,,0,ORD-611761,CUST-71353,Retail,Spring Promo,0.078,5,985.76,2025-08,2025-Q3,2025,31
08-02-2025,North,E-Reader,Electronics,30121.41,16978.19,13143.22,43.63,55,2420,0.057,ORD-319038,CUST-60459,Retail,Spring Promo,0.066,4,547.66,2025-02,2025-Q1,2025,6
19-05-2025,West,Maintenance Contract,Services,112896.42,74233.09,38663.33,34.25,287,,0,ORD-951070,CUST-45253,Retail,Holiday Sale,0.118,4,393.37,2025-05,2025-Q2,2025,21
19-02-2025,West,Wireless Headphones,Electronics,100726.32,70109.92,30616.4,30.4,129,1972,0.011,ORD-329353,CUST-10044,Retail,Spring Promo,0.045,3,780.82,2025-02,2025-Q1,2025,8
09-11-2024,West,Installation Service,Services,11508.04,5801.81,5706.23,49.58,28,,0,ORD-205329,CUST-67932,Wholesale,Spring Promo,0.08,3,411,2024-11,2024-Q4,2024,45
29-05-2024,North,Jacket,Apparel,39974.74,26308.71,13666.02,34.19,275,368,0.048,ORD-798639,CUST-83107,Retail,Summer Sale,0.051,1,145.36,2024-05,2024-Q2,2024,22
27-09-2024,West,Data Analytics Tool,Software,320917.25,228593.73,92323.52,28.77,175,,0,ORD-382749,CUST-57353,Retail,Spring Promo,0.034,1,1833.81,2024-09,2024-Q3,2024,39
16-09-2025,East,Installation Service,Services,14555.51,8606.2,5949.3,40.87,81,,0,ORD-720934,CUST-35747,Online,Spring Promo,0.089,3,179.7,2025-09,2025-Q3,2025,38
13-05-2024,North,Installation Service,Services,143506.1,77693.22,65812.88,45.86,193,,0,ORD-693108,CUST-87051,Retail,Holiday Sale,0.09,3,743.55,2024-05,2024-Q2,2024,20
29-07-2025,North,Wireless Headphones,Electronics,17493.75,9630.67,7863.08,44.95,32,367,0.072,ORD-549429,CUST-34870,Retail,Back-to-School,0.125,2,546.68,2025-07,2025-Q3,2025,31
18-12-2024,North,E-Reader,Electronics,281617.2,147409.24,134207.96,47.66,282,839,0.062,ORD-929818,CUST-61554,Retail,Holiday Sale,0.132,4,998.64,2024-12,2024-Q4,2024,51
24-06-2025,East,Jacket,Apparel,7880.2,5015.01,2865.19,36.36,192,120,0.02,ORD-981006,CUST-72214,Retail,Summer Sale,0.09,4,41.04,2025-06,2025-Q2,2025,26
27-03-2025,East,Installation Service,Services,121127.38,71711.74,49415.65,40.8,275,,0,ORD-538368,CUST-18268,Online,Summer Sale,0.105,4,440.46,2025-03,2025-Q1,2025,13
25-07-2025,West,Data Analytics Tool,Software,407042.18,234325.87,172716.31,42.43,183,,0,ORD-696305,CUST-68819,Online,Summer Sale,0.079,4,2224.27,2025-07,2025-Q3,2025,30
30-08-2024,West,Wireless Headphones,Electronics,31422.78,22860.29,8562.49,27.25,161,3766,0.073,ORD-717136,CUST-88129,Retail,Back-to-School,0.091,5,195.17,2024-08,2024-Q3,2024,35
11-06-2025,East,CRM Suite,Software,171404.18,120299.91,51104.28,29.82,154,,0,ORD-928190,CUST-48879,Online,Spring Promo,0.105,2,1113.01,2025-06,2025-Q2,2025,24
22-10-2025,South,ERP Module,Software,340973.37,208908.31,132065.06,38.73,281,,0,ORD-213408,CUST-93188,Wholesale,Q1 Launch,0.037,4,1213.43,2025-10,2025-Q4,2025,43
28-08-2024,North,Premium Support,Services,19318.63,10074.11,9244.52,47.85,101,,0,ORD-765378,CUST-65055,Online,Spring Promo,0.1,4,191.27,2024-08,2024-Q3,2024,35
13-09-2025,South,Smart Monitor,Electronics,69881.38,40144.61,29736.76,42.55,169,4928,0.071,ORD-814848,CUST-48563,Wholesale,Back-to-School,0.03,4,413.5,2025-09,2025-Q3,2025,37
31-12-2024,North,Maintenance Contract,Services,104896.61,74602.79,30293.82,28.88,240,,0,ORD-308615,CUST-16569,Retail,Spring Promo,0.072,5,437.07,2024-12,2024-Q4,2024,1
01-09-2024,East,Installation Service,Services,38564.86,22368.8,16196.06,42,195,,0,ORD-186603,CUST-71056,Retail,Q1 Launch,0.031,4,197.77,2024-09,2024-Q3,2024,35
23-10-2024,East,Cloud Subscription,Software,618294.63,328421.4,289873.23,46.88,276,,0,ORD-683970,CUST-18078,Wholesale,Q1 Launch,0.075,4,2240.2,2024-10,2024-Q4,2024,43
14-10-2025,East,Premium Support,Services,21249.53,15202.04,6047.48,28.46,124,,0,ORD-873504,CUST-87797,Online,Q1 Launch,0.024,4,171.37,2025-10,2025-Q4,2025,42
